ID,Date,Time,Comment Level,Username,Comment
d3b9a7a1-9235-4bdf-b07b-98dbf3a76fae,2021-04-13,13:31,0,Frietjoff,"Es ergibt auch überhaupt keinen Sinn, wertvolle Tests an Geimpfte zu verschwenden.   Eine vollständige Impfung ist um einiges SICHERER (was das Infektionsrisiko angeht) als ein negativer Test."
b469940e-c1af-4852-995d-a89cf9c2ab23,2021-04-01,12:53,0,Frietjoff,"»[Merkel] müsse sich aber erst einmal über das Verfahren in Berlin informieren.«  Ist sie umgezogen? Ich dachte, sie wohnte in der Uckermark und pendelte an ihren Arbeitsort? Und zählt bei der Impfung nicht der (Haupt)wohnsitz?   (Keine Kritik, reine Neugier)"
4531a26e-693d-42f2-b4f9-84dcf71e094a,2020-05-01,13:11,0,Frietjoff,"»herrscht ein junger Rekrut aus den weiten (sic) Österreichs [...] Erst als er versteht, wen er vor sich hat, mäßigt er sich.«  Ja, da hat er dann natürlich sofort einen Bückling vor dem »Herrn Geheimrat« gemacht! 🙄  Hat der Autor da vielleicht mal wieder ein bisschen zu tief in die Klischeekiste gegriffen? Und nix von Relotius gelernt? Das hört sich alles ein bisschen zu perfekt und Vorurteile bedienend an."
3737edab-e4e1-4e89-928e-ec095aa13468,2020-11-10,01:01,0,Frietjoff,Aber jetzt ist es in den ganzen Tourihochburgen doch SOOO schön leer! Menno.   /s
2cb17437-5d53-4aad-94ee-729446363974,2020-12-16,14:34,0,Frietjoff,"Die evangelikalen Pägida-Gründer beten augenscheinlich auf eine Gott NICHT gefällige Art. 😈  Aber Spaß beiseite: ich wünsche Sachsen und dem Rest der Welt, die Pandemie möglichst schnell in den Griff zu bekommen! "
dd32ef96-caff-4fe5-bdaf-2751afc6dfe1,2021-07-10,10:43,0,Frietjoff,"> »Die Präsenzpflicht sollte aus meiner Sicht wieder in der Regel gelten«. Ausnahmen bei vorerkrankten und besonders gefährdeten Kindern und Jugendlichen müssten aber möglich sein.  OK, wunderbar.   Das ist allerdings nur vertretbar, wenn es eine mittelfristige Impfperspektive für alle Kinder gibt. Denn was wäre denn die Alternative? Kinder mit Risikofaktoren für immer von einem normalen Leben auszuschließen. Das kann eine humanistische Gesellschaft nicht akzeptieren, schon gar nicht wegen der irrationalen Ängste der Impfgegner. "
0a2cab39-ffe6-46e3-8b22-3493571728ee,2020-12-15,16:43,0,Frietjoff,"»Die Impfbereitschaft sei unter anderem höher bei Personen, die Vertrauen in die Sicherheit der Impfung haben.«  Echt jetzt? Damit war ja nun ÜBERHAUPT nicht zu rechnen! 🙄"
adf33a7d-2f9c-4f21-956e-e86c278a7ffb,2021-03-05,22:54,0,Frietjoff,"Der größte Skandal ist, dass solche Korruption in Deutschland oft auch noch legal ist.   Selbst in den USA ist sie das nicht – und Bürgermeister, Landräte, Abgeordnete, Minister und Gouverneure gehen wegen solcher Sachen regelmäßig ins Gefängnis, so richtig für mehrere Jahre.   Und in Deutschland werden solche Leute nur »aufgefordert«, Posten aufzugeben und nicht mehr zu kandidieren!?   Wo bleiben Partei- und Fraktionsausschluss, gefolgt von Regel- und Gesetzesänderungen, die es 1. möglich machen, solche Leute von Kandidatenlisten zu streichen und 2. die Korruption überhaupt illegal machen? "
b9ee99c3-b9c2-4e3b-90e9-465904939216,2020-11-24,20:48,0,Frietjoff,"»Dabei ist das [Schließen von Grenzen] so widersinnig. Das Virus hält sich nicht an nationale Grenzen. … In Senegal etwa wurden früh die Grenzen geschlossen, früher als in vielen europäischen Staaten.«  Ja was denn nun? 🤔  Ansonsten gutes Interview. Prinzipiell stimme ich durchaus zu. "
13f8de3e-d35c-494a-b27d-c76f76682665,2020-10-07,18:28,0,Frietjoff,"Sollte Trump (durch welche Mauschelei auch immer) über Januar im Amt bleiben, wird es keinerlei weitere Hilfe durch die US-Bundesregierung bei der Entwicklung eines Impfstoffs geben. Warum auch? Der »Kaiser« ist genesen (glaubt er zumindest), somit ist das alles nicht mehr nötig.   Das ALLEIN sollte eigentlich Grund genug sein, für Biden zu stimmen."
c8dfa468-caa8-4dee-b8a4-00bf5667e0c8,2021-03-20,20:38,0,Frietjoff,"Ein Stockphoto für die andere Blickrichtung gab es nicht? Es geht doch um Grenzübertritte von Polen NACH Deutschland, nicht umgekehrt.   Im Übrigen ist es schlicht unmöglich, die alten Grenzen dichtzumachen. Tausende Stettinys* leben heute in der Uckermark, wo die Häuser viel billiger sind als in der unmittelbaren Umgebung Szczecins. Und das ist nur eins von vielen Beispielen der fortschreitenden europäischen Integration. 🇪🇺 Die ist auch weiterhin richtig und gut. Nur eben unvollendet, was u.a. dazu geführt hat, dass Europa es verschlafen hat, sich schnell genug ausreichend Impfstoff zu sichern.   * Dieser Kommentar wurde entgendert nach Phettberg. 🙂"
43cd4bde-718f-4393-b7d1-835eb3e2dd7a,2021-04-28,09:27,0,Frietjoff,Leerdenker: »Wir lehnen diese ›Republik‹ ab!« Verfassungsschutz: »Leerdenker lehnen die Republik ab.« Leerdenker: »Das ist unerhört!«  Hmm … 🤔 (Ist mit der AgD ganz genauso.)
9ba02853-7b47-41e9-be3c-f219f95ab97b,2021-07-20,02:08,0,Frietjoff,"Ich formuliere jetzt mal den »Umgekehrten Kantschen Imperativ der Politik«:  »Behandle jeden Bürger so, wie er es erwartet (ohne dass andern Bürgern daraus ein unfairer Nachteil erwächst).«  Wenn diese Leerschlenker also meinen, vom Staat im Rahmen der Pandemiebekämpfung zur Impfung gezwungen zu werden, sollte man auch diese Erwartungshaltung erfüllen."
ecf15a9a-c647-4bf9-98fc-5034ec5420a2,2020-11-25,18:13,0,Frietjoff,"Ein vernünftiger Kompromiss mit dem Feuerwerk. 🎆  Keine Massenansammlungen, aber wenn Papa mit den Kindern vors Haus geht, warum sollen sie da nicht ein paar Minuten böllern dürfen. Virustechnisch ist das jedenfalls jetzt nicht das Problem. (Nein, ich selbst habe mit der Knallerei nix am Hut.)"
4b5135ef-2a57-4f61-b931-a3d8e2d456a2,2020-08-18,14:08,0,Frietjoff,"»testen … und dann sehr schnell [wissen], wer infiziert ist«  Das ist grundsätzlich falsch. All diese Tests testen nur, ob jemand INFEKTIÖS ist – also in Nase oder Rachen bereits Viren absondert. Das kann aber mehrere Tage dauern. Wie lange das maximal dauert, ist anscheinend noch nicht so ganz klar. Schlimmstenfalls könnten es fast die 14 Tage sein, die die angenommene maximale Länge der Inkubationszeit darstellen.  Ein Test kann also eine Quarantäne nach Kontakt mit Infizierten oder einem Aufenthalt in einem Risikogebiet nie zuverlässig ersetzen, sondern bestenfalls ergänzen.   Keinesfalls sollte ein negatives Testergebnis als Freifahrtschein verstanden werden, der sicheren Kontakt mit Menschen aus Hochrisikogruppen erlaubt. Also Oma nicht gleicht nach dem negativen Testergebnis knuddeln, sondern erst 14 Tage später!"
369b0b49-f3ac-44b2-ac7a-65e6e139db95,2021-04-19,08:20,0,Frietjoff,"»bis Ende des Sommers«? Ich dachte, es sollte bis Ende Mai so weit sein, weil doch alles so supi läuft mittlerweile. 🙄"
fbb7e875-60f7-4ac5-ac51-751c38670b91,2021-03-06,20:26,0,Frietjoff,"Freiwillige, selbst initiierte Tests bringen doch gar nichts als Präventionsmaßnahme. Die sind nur sinnvoll, wenn alle (die in Gruppen zusammenkommen) regelmäßig getestet werden.   Aber im Prinzip ist das auch nur ein Trostpflaster für das unglaubliche Versäumnis, dass Lehrerinnen und andere Schulangestellte noch nicht geimpft sind.   Bei meinen Kindern sind alle in der Schule Beschäftigten geimpft. Folgerichtig geht nächste Woche der 5-Tage-Unterricht im Schulgebäude wieder los. Die Stimmung hat sich in kürzester Zeit unglaublich gedreht. Da ist eine Lockerheit und Zuversicht, die es jetzt ein Jahr lang nicht gab. Natürlich wird das auch auf das Lernen durchschlagen. (Nein, wir leben im Moment nicht in Deutschland.)"
f2702f7f-ebcd-4ed1-ad3b-67c07ea64ae1,2021-04-05,15:03,0,Frietjoff,"Die Datenschutzbeauftragten haben im Moment jeden Realitätsbezug verloren.  Hier machen sie ein Trara, als ob die Welt untergeht, ohne das es einen einzigen konkreten Anhaltspunkt für auch nur die Möglichkeit eines Datenmissbrauchs gibt – aber Facebook darf in 🇩🇪 immer noch Geschäfte machen!  "
d1281e4a-b391-4a49-b183-6ee713392d8a,2021-04-17,15:35,0,Frietjoff,"Wie kommt es eigentlich, dass ausgerechnet die ansonsten so verschiedenen Städte Dresden und Stuttgart LeerdenQer-Hochburgen geworden sind? 🤔  Geht es vielen Menschen da einfach »zu gut«? (Dresden ist, gemessen am Rest Ostdeutschlands, ja auch relativ wohlhabend.) Hmmm … "
13e5dc82-d977-4c96-b95e-0b343184c1ee,2020-10-04,16:56,0,Frietjoff,"Natürlich würden sich Trumps Untergebene die Mühe machen, einen Huster zu kaschieren.   Der »gesündeste, fitteste Präsident aller Zeiten« (ja, das hatte Trumps früherer Leibarzt tatsächlich so behauptet) hustet nie!   Die Medienstrategie des Weißen Hauses wird immer nordkoreanischer. "
2096d364-dcd8-4ec8-98ca-7a8ca1d63524,2020-05-16,15:33,0,Frietjoff,"»Patient sieben erwischte es wohl bei einem eineinhalbstündigen Treffen, obwohl 1,5 Meter Abstand zum Infizierten bestand.«  Wenn das typisch ist, dürfte es eigentlich erst mal keinen Präsenzunterricht in geschlossenen Schulräumen geben, bei dem lediglich die Tische etwas weiter voneinander entfernt stehen."
b1631185-a064-492d-943b-6c3b6f874d23,2020-06-27,14:34,0,Frietjoff,"Wunderbarer Artikel!   Das Problem in Deutschland ist eben die wahnsinnig unproduktive Dezentralisierung. Jede Lehrkraft muss ihre eigenen Inhalte erarbeiten, jede Schule sich selbst überlegen, wie sie den Betrieb organisiert. Da muss das Rad täglich viele tausend Male neu erfunden werden.   Klar, dass bei der ganzen Angebotserstellung die Lehrer:innen dann kaum noch Zeit für die Kinder haben.   Meine Eltern sind beide Lehrer in Deutschland, eine Tante auch. Nichten und Neffen gehen gerade in deutsche Schulen. Wir sind da also einigermaßen dicht dran.  Aber zur Zeit gehen meine Kinder in eine amerikanische Grundschule (eine ganz normale Kiez-Regelschule) und da ist alles eben zentralisiert. Lernangebote, Materialien, Methoden, digitale Geräte, all das wird vom Schulbezirk vorgegeben und bereit gestellt. Da hat dann auch die Umstellung auf Onlineunterricht viel besser funktioniert. Nach zwei Wochen lief das Ding: an allen Schulen der Region gleich. Und da Lehrplan, Bücher, verwendete Arbeitsblätter eben auch in allen Klassen einer Klassenstufe identisch waren, konnten sich die Lehrer:innen einer Klassenstufe z.B. das Aufnehmen von Videos teilen. So blieb viel mehr Zeit für die individuelle Betreuung.   Dazu kommt die immer noch unglaubliche Technikfeindlichkeit vieler Lehrkräfte und Eltern in Deutschland. Selbst in diesem Forum haben mir schon Leute erklärt, wie fürchterlich ist es ist, dass es in den Klassenzimmern meiner Kinder keine grünen Kreidetafeln, sondern durch die Bank nur noch Smartboards gibt. "
f8f9923e-289a-430c-8233-60e883f184d8,2021-01-18,14:36,0,Frietjoff,"Man kann ruhig dazu schreiben, dass es sich hier – wieder mal – um eine evangelikale Freikirche handelt, nach Angaben der B·Z· um die Jesus-Miracle-Harvest-Church. Tja, die Anhänger haben es halt nicht so mit »Amt«, weder Amtskirchen noch amtlichen Vorschriften. "
5ac7983a-764d-4586-b46c-1e3a3ee9bf16,2020-10-02,12:13,0,Frietjoff,"Macht alles nix. /s  Man erinnere sich: Wer ist Präsident in Trumps politischem Lieblingssystem?    (Na gut, hier ist die Auflösung: es ist Kim Il-sung, der schon seit einem Vierteljahrhundert tote »Ewige Präsident« Nordkoreas.)"
c3b15292-1509-414f-a6e9-1c68fb97d234,2020-04-02,07:21,0,Frietjoff,"»›keine Notwendigkeit‹, nannte es aber ein ›gutes Signal‹«  Was denn nun!? Beides KANN nicht wahr sein.   Wenn Masken helfen (deine mir, meine dir), dann ist es jetzt auch notwendig, dass alle sie tragen, denn offenkundig ist ein Maskenzwang eine weit weniger gravierende Einschränkung unserer Freiheit als wochenlange Ausgeh- und Versammlungsverbote.  Sollten Masken hingegen sinnlos sein, wäre es auch kein »gutes Signal«, sie freiwillig zu tragen.  Dieses Rumgeeiere schädigt unseren Wohlstand UND kostet Menschenleben."
7cbad956-2b76-4346-9eea-e1b02eaef814,2020-04-30,12:59,0,Frietjoff,"»Und wenn ihr betet, sollt ihr nicht sein wie die Heuchler, die gern in den Synagogen und an den Straßenecken stehen und beten, um sich vor den Leuten zu zeigen. [...] Wenn du aber betest, so geh in dein Kämmerlein und schließ die Tür zu und bete zu deinem Vater, der im Verborgenen ist; und dein Vater, der in das Verborgene sieht, wird dir's vergelten.« (Matthäus 6:5-6)"
01587bc8-b2c0-4608-bef4-510755b70f66,2021-03-27,19:50,0,Frietjoff,"»Ein Problem ist auch, dass die Osteuropäer wohl dazu tendieren, deutlich später zum Arzt zu gehen als der EU-Durchschnitt.«  Aber NICHT aus Ignoranz, sondern weil sie es sich schlicht nicht leisten können, wegen jedes kleinen Wehwehchens zum Arzt zu gehen (und oft auch nicht wegen der großen).   Ich kenne das vor allem aus Ungarn, wo ich Familie habe. Ohne »hálapénz« läuft gar nichts. Was wörtlich »Dankesgeld«, also etwa »Trinkgeld«, heißt, ist tatsächlich ein de facto obligatorisches Schmiergeld, das Ärzte einfach verlangen MÜSSEN, weil sie schon verhungern. (Die staatlichen Gehälter für Ärzte und anderes medizinische Personal sind ein Witz.)"
a58cd0be-e0a0-45d7-93fa-587db92bb46f,2021-01-30,17:51,0,Frietjoff,"»Der bayerische Ministerpräsident Markus Söder fordert kurz vor dem Impfgipfel eine höhere Produktion von Vakzinen. Es müsse überprüft werden, ob auch andere Impfstoffe zulässig seien, verlangte Söder.«  Süß. Nur eben 9 Monate zu spät. Im (letzten) Frühling hat die USA ihre Verträge geschlossen – und offensichtlich ohne butterweiche Ausstiegsklauseln.   JETZT zusätzliche Produktion oder Zulassung einzuleiten wird gar nichts bringen, denn in 9 Monaten wird es so oder so keine Engpässe mehr geben.   Aber das ist eben mal wieder sehr »schöner« Söder-Aktionismus. Klingt erst mal gut, bringt aber gar nichts. "
3b189a0f-8486-4b4a-a06e-aa1fb57c7b5f,2021-05-31,18:36,0,Frietjoff,"Ist doch logisch, dass die Zahlen unter den 57% Ungeimpften wieder hochgehen werden, wenn man für alle lockert (statt nur für die Geimpfte und andere mit nachweisbarer Immunität)."
7fa81408-d056-4095-8b32-02eebeb0230a,2021-06-25,14:17,0,Frietjoff,"Wenn wir Island und Israel vergleichen, können wir wunderbar lernen, ab welcher Impfquote Normalität bzw. annähernde Normalität zu erwarten sind. Von beiden Ländern ist Deutschland noch weit entfernt. "
014a5d6d-ee0f-4094-b41b-01ed82391721,2020-10-15,16:57,0,Frietjoff,"Und immer noch benutzt die Mehrheit noch nicht mal die Warn-App, die nun wirklich nichts an persönlicher Bequemlichkeit kostet (und die Privatsphäre auch nicht antastet).   Wenn selbst solche komplett schmerzlosen Maßnahmen so wenig akzeptiert werden, was soll das dann noch den ganz Winter werden!?"
32c543c6-8f63-4280-beb5-726aed523334,2020-08-01,16:54,0,Frietjoff,"»Die Präsidentschaftskandidatur 2012 sicherte sich bekanntlich Romney, der zahnloseste von allen«  Aber auch der mit Abstand anständigste, seriöseste, am wenigsten demagogischste. In der heutigen Republican Party wäre das undenkbar. Lang, lang ists her.   (Und natürlich war es trotzdem gut, dass Romney gegen Obama verlor.) "
6947d0d2-b43c-441f-9e28-d5d0c52db8b9,2020-10-25,18:47,0,Frietjoff,"Der pluralistische, demokratisch legitimierte Rechtsstaat knickt vor seinen Gegnern ein. Das wird sich noch mal rächen. 🙁  Gerade wir Deutsche sollten das besser wissen als jede andere Nation. "
3213ea2b-0bd6-4270-a48e-d7539c075202,2021-01-26,17:09,0,Frietjoff,"»Für die Betroffenen sei der räumliche Geltungsbereich des Verbots touristischer Tagesausflüge über einen Umkreis von 15 Kilometern um die Wohnortgemeinde hinaus nicht hinreichend erkennbar.«  Dieses Argument erscheint mir wenig plausibel. Es gibt unzählige Gesetze und Vorschriften, die schwerer verständlich sind als »Gemeindegrenze + 15 km« und trotzdem befolgt werden müssen.   Mittels Google Maps oder irgendeines vergleichbaren Dienstes ist es trivial herauszufinden, ob ein Ziel von irgendeinem Punkt der eigenen Gemeinde in direkter Linie weniger als 15 km entfernt ist. Und es ist auch nicht ungewöhnlich, dass man technische Hilfsmittel benötigt, um herauszufinden, ob man eine Norm noch erfüllt. (Autotacho und Briefwaage sind Beispiele.)  Was genau ist also das Problem?   Da wird irdgend ein Richter ein Ferienhaus 18 km hinter der Stadtgrenze haben. 🙄"
98baeb3f-9b6d-46e6-a591-01b20d579dae,2020-11-18,17:39,0,Frietjoff,"»Immer das erklärte Ziel vor Augen, unser demokratisches System zu destabilisieren. Das ist wirklich eine Schande.«   Na dann macht was! Wenn ein System angegriffen wird, muss es sich wehren, sonst bricht es irgendwann zusammen. Das ist im Inland nicht anders als in der EU. Orbán und Kaczyński werden auch nicht wieder demokratisch(er), wenn wir sie nett darum bitten. "
5d501054-9476-4a4e-957f-8a5f9a4a600e,2020-08-01,19:27,0,Frietjoff,"Ach, man kann auch mal die Kirche im Dorf lassen. Moment, da steht sie ja noch! Tausendjahrealte Dome und Kirchen machen immer noch unsere Stadtzentren aus. Und darum herum wird es auch noch Leben geben, solange überhaupt noch Menschen in der Region wohnen.   Dazu brauchen wir kein Karstadt und kein H&M. Es ist tatsächlich widersinnig und nicht mehr zeitgemäß, für deren Angebot vom Umland in die Innenstadt zu rammeln.   Trotzdem gehen die Leute aber immer noch gern vor der schönen, alten Kulisse der Städte ins Theater, ins Restaurant oder auch nur Eis essen oder Kaffee trinken. Das wird schon. Spezialgeschäfte mit individueller Beratung dazu, fertig. Aber das wächst schon mit der Zeit.   Und verödet sind auch US-Innenstädte längst nicht mehr (so pauschal). "
9426bbab-ae34-4b4c-9659-d949ddb5a6df,2021-06-10,21:30,0,Frietjoff,"Es gibt hier in den USA kaum noch (große) ImpfZENTREN, sondern viele kleine Impfstellen: dezentral, flexibel, alle mit ganz eigenen Vorteilen und Vergünstigungen. Das Empire State Buildung ist halt eins von diesen Angeboten.  Da Supermärkte hier 🇺🇸 oft auch Apotheken umfassen, kann man sich z.B. auch beim Einkaufen impfen lassen.   Klar, das Impftempo hat nachgelassen (was unvermeidlich ist, denn alle, denen es wichtig war, sich so schnell wie möglich impfen zu lassen, hatten seit Wochen, teilweise Monaten, Gelegenheit dazu), aber man sieht eben immer noch Leute bei den Impfräumen rein- und rausgehen. "
49b68a24-852c-49f6-8b4b-621d3e62130f,2021-07-09,18:12,0,Frietjoff,"Prinzipiell genau richtig. Wenn Impfpflichten sich nicht national durchsetzen lassen, ginge es vielleicht (hoffentlich) über das Reisen.  Nur muss es dann eben auch international kompatible Impfzertifikate geben. Was wäre z.B., wenn US-Verkehrsminister Pete Buttigieg in die Heimat seines maltesischen Vaters reisen wollte? Dürfte er das dann nie, weil er einen US-Impfpass hat?"
2cfaea74-6bb2-442c-a91e-f9fa0b755c18,2020-09-08,11:04,0,Frietjoff,"Tja, Österreich ist nun mal Geburtsland von Trumps größtem Vorbild. Da kann er sich schon mal symbolisch bedanken! 🙄 /s  (Übrigens sollte der Rentner sich überlegen, wem er von seinem Glück erzählt. Unberechtigt erhaltenes Geld darf man nämlich weder in Österreich noch in den USA einfach so behalten.)"
1a096e4e-abdb-48f3-b12e-3b27c6e2042f,2021-05-24,14:24,0,Frietjoff,"🇩🇪 lebt wirklich immer mehr hinter dem Mond.   Selbst hier in den USA ist Pot in immer mehr Bundesländern mittlerweile völlig legal und … warten Sie … es ist NICHTS passiert. 😲  (Nein, ich konsumiere selbst kein Pot. Brauche ich – zum Glück – nicht.)"
727198d9-ab9e-4d90-82cb-59b0d898a9b2,2020-05-12,20:01,0,Frietjoff,"Hat eigentlich auch mal irgendjemand erklärt, warum die Grenze ausgerechnet zu Belgien (dem Land mit der bei weitem höchsten Pro-Kopf-Sterblichkeit weltweit) nie geschlossen wurde, während Grenzen zu anderen Ländern wochenlang zu sind?  Ich bin prinzipiell für pragmatische, fallbezogene Lösungen und bin eher spektisch, was emotionsgetriebene Pauschalverbote oder Pauschalöffnungen angeht. Aber plausibel sollten die Fall-zu-Fall-Regeln schon irgendwie sein."
645853ca-8591-4734-9a52-7608127bda83,2020-12-12,18:36,0,Frietjoff,"Warum ziehen die Querschlenker überhaupt vor Gerichte, wenn sie demokratische Institutionen und Normen eigentlich ablehnen?   Da läuft so einiges verquer, scheint mir. "
ff0e3a42-25b5-4279-a2b0-e03cf4465b85,2021-01-08,18:50,0,Frietjoff,"»Eine kurzfristige Umstellung der Produktion auf die benötigten Impfstoffe sei nicht ohne Weiteres möglich, dazu sei ein Vorlauf von Wochen nötig, hieß es demnach.«  Ja und!? Es ist doch nicht damit zu rechnen, dass in ein paar Wochen ausreichend Impfstoff hergestellt sein wird!  Und wieso werden da überhaupt Briefe geschrieben? Die Leute einbestellen und klarstellen, dass im Rahmen einer nationalen Notlage am morgen alle theoretisch infrage kommenden Produktionsanlagen umgerüstet werden müssen. Mann, Mann, Mann, wieso lässt sich die Regierung nur so auf der Nase herum tanzen?"
3f45756e-1036-423d-a500-a5627bcbf29f,2020-05-11,14:23,0,Frietjoff,"Die Verhandlungen scheitern nicht jetzt und nicht »schleichend«. Sie waren schon gescheitert, bevor sie begonnen hatten.  Es gibt einfach keinen Brexit, der sowohl den britischen Wohlstand als auch den Zusammenhalt der EU sichert. (Gut, es gäbe ihn, das wäre ein »Brexit in name only«, in dem alle Freiheiten weiter gelten. Nur ist solch ein Brexit ultralight eben den konservativen Briten nicht zu vermitteln.)  Und daher kann es am Ende wieder nur den katastrophalen Hard Brexit geben oder eben eine neuerliche Verlängerung der »Übergangsphase«. UK und EU sind haargenau da, wo sie schon seit 2016 sind. Nichts hat sich geändert."
032fea0e-8762-4693-83c4-3a2f90dbc33f,2020-10-21,17:40,0,Frietjoff,"Ist doch logisch: wenn das Bußgeld nur einen Bruchteil des täglichen Umsatzes ausmacht, tut es nicht weh.  Das einzige was hilft: Laden sofort, an Ort und Stelle, zumachen. Da kapieren dann auch die Gäste, dass sie ihre geliebte Kneipe nur dann offen halten können, wenn sie sich an die Regeln halten. "
e46a16e6-d9a2-4cf7-8d5e-6bed2b498a4b,2021-06-04,12:49,0,Frietjoff,"Was Sputnik V in der Slowakei 🇸🇰 und anderen Ländern mit unzureichender Versorgung »westlicher« Impfstoffe angeht: besser als nichts ist es allemal. Von daher: nur zu!   Ungarn 🇭🇺 (dessen 🚗kratischen Regierungschef ich hier ja ständig kritisiere) hat neben den westlichen Impfstoffen Sputnik V 🇷🇺 und Sinopharm 🇨🇳 eingesetzt. Menschen mit besonderen Risikofaktoren (z.B. Schwangere) haben dann oft Biontech oder Moderna bekommen, die Allgemeinbevölkerung dann die 🇷🇺 und 🇨🇳 Impfstoffe. Gar nicht so verkehrt, wenn man keine Chance auf den guten Stoff für alle hat. "
3912647d-9d06-469b-9613-4eaf8ec97b4f,2021-03-13,14:18,0,the_hardest_is_yet_to_come,"Wenn wir einfach die Sonne zerstören, so dass es nie wieder hell würde, hätte das bestimmt Auswirkungen auf die Mobilität, und die Inzidenz würde sinken."
a0da7ef0-e339-4d70-a94c-edef51b41551,2021-04-09,09:05,0,the_hardest_is_yet_to_come,"719.000 Impfungen gestern, so funktioniert das! Sehr erfreulich!"
a6d49e12-6271-4a3b-8237-a0e7732b338f,2021-03-28,12:03,0,the_hardest_is_yet_to_come,"Berlin stoppt Modellprojekte in der Kulturszene, Barcelona veranstaltet Live-Konzert mit 5.000 Besuchern, nachdem bei einer Veranstaltung vor einigen Wochen keine einzige Neuinfektionen im Nachhinein auftrat.  Es gibt Wege aus dem Lockdown, aber Deutschland geht sie nicht."
1e316c77-7783-4fb4-a558-88285281ca51,2021-04-04,13:48,0,the_hardest_is_yet_to_come,"Aerosole in Innenräume wie Büros oder Wohnungen sind das Problem – selbst wenn dort keiner (mehr) ist und man sich in Sicherheit wiegt: Vor dieser unsichtbaren, aber trotzdem konkreten Gefahr hat jetzt der Aerosol-Experte Gerhard Scheuch gewarnt. Ansteckungen im Freien dagegen „sind einfach bei dieser Pandemie kaum oder überhaupt nicht möglich“, sagte Scheuch im Interview mit dem „WELT Nachrichtensender“. Der frühere Präsident der „Internationalen Gesellschaft für Aerosole in der Medizin"" plädiert deshalb gegen die zu Ostern verhängten Kontaktbeschränkungen im Freien und für die Strategie „Open-Air statt Lockdown“.  #OpenAirstattLockdown"
b469940e-c1af-4852-995d-a89cf9c2ab23,2021-04-01,05:40,0,the_hardest_is_yet_to_come,Hoffentlich geht Ostern nie zu Ende... denn nach Ostern haben wir dann ja 50.000 Neuinfektionen am Tag.
fc599f13-d653-4d24-ae78-01194cc00de2,2021-03-31,21:17,0,the_hardest_is_yet_to_come,"Aktuelle Zahlen seit eben auf n-tv de:  Die Ansteckungsrate (R-Wert) wird vom Robert-Koch-Institut (RKI) mit 0,82 angegeben (Vortag: 0,94). Das bedeutet, dass im Durchschnitt 100 Infizierte 82 weitere Menschen mit Sars-CoV-2 anstecken. Der 7-Tage-R-Wert liegt aktuell bei 0,97 (Vortag: 1,01).  Die Richtung stimmt wieder!"
4ee4877b-4848-4a59-9b63-5eec92d21ea6,2021-04-09,09:40,0,the_hardest_is_yet_to_come,"Notbremse reicht, wie vereinbart. Notfalls noch nächtliche Ausgangssperre bundesweit ergänzen.  Besser als ein kurzer, harter Brückenlockdown ohne anderes Ufer."
743c95fd-1a12-4c14-91f2-d03b07237087,2021-04-27,18:21,0,the_hardest_is_yet_to_come,Trendwende! Ich rufe nun zum dritten Mal in diesem Jahr die Trendwende aus. Dieses Mal hoffentlich zurecht. Drückt mir die Daumen :-) 
48ecb6b2-d354-43d1-ac5a-5e07621f23bf,2021-04-29,05:15,0,the_hardest_is_yet_to_come,"Vermutlich kommt einiges zusammen - Ausgangssperre, Wetter, Impfungen - die Zahlen sinken, und das ist höchst erfreulich. Wir müssen unter 100 kommen, damit die Länder wieder übernehmen können. Durchhalten!"
f30aff45-44c3-44c6-b8dc-5f9182d5c8e2,2021-03-11,12:52,0,the_hardest_is_yet_to_come,"Man beachte den freien Fall bei den Todeszahlen und behaupte dann, dass Impfen nichts bringt. Sehr erfreuliche Entwicklung!  Aufgrund des Zeitversatzes zwischen Infektion und Tod ist aber auch die Inzidenz in der gefährdeten Altersgruppe wichtig (95% aller Todesfälle waren Ü60), dort liegen die Inzidenzen unterdurchschnittlich mit 42 (60-79jährige) und 48 (Ü80). Der Rückgang der Todeszahlen wird also anhalten."
f7b79781-3f6b-4574-9737-937ec7411eb8,2021-04-22,20:26,0,the_hardest_is_yet_to_come,"Stichwort Himalaya: „Das Jahr, das unsere Erde veränderte“ von David Attenborough. Tolle BBC-Dokumentation auf Apple TV+. Sehr zu empfehlen. Es war nicht alles schlecht in den letzten 12 Monaten."
aa6fd8ca-223b-4cc3-9b40-0da3fb87f529,2021-04-10,20:33,0,the_hardest_is_yet_to_come,"Gut dass der Bund jetzt Vollgas gibt. Wann geht es weiter mit den Diskussionen, am Dienstag? Und dann noch schnell Zustimmung Bundesrat, und dann schnell die Notbremse ziehen, also zurück auf den Öffnungsstand vom 07.03.2021. Alles wird gut."
f2702f7f-ebcd-4ed1-ad3b-67c07ea64ae1,2021-04-05,18:19,0,the_hardest_is_yet_to_come,"Neueste Zahlen für heute (meldet das RKI morgen früh):  Die Ansteckungsrate (R-Wert) wird vom Robert-Koch-Institut (RKI) mit 0,96 angegeben (Vortag: 1,02). Das bedeutet, dass im Durchschnitt 100 Infizierte 96 weitere Menschen mit Sars-CoV-2 anstecken. Der 7-Tage-R-Wert liegt aktuell bei 0,90 (Vortag: 0,97). Bei einem R-Wert unter 1,0 geht das RKI davon aus, dass die exponentielle Ausbreitung des Virus verhindert werden kann."
