,ID,Date,Time,Comment Level,Username,Comment,TimeLabel,PREDICTIONS
383,6a7073a0-7a39-49d0-8b1e-cef1ac7fac36,2020-04-21,12:51,0,Kommentatorin-DVKqvy4ZR,"Es gibt Hoffnung auf eingeschränkten Urlaub. Das war auch meine Intuition. Vielleicht ist es möglich, ein anderes Bundesland zu besuchen. Unter Einhaltung der Regeln. Wenn wir uns weiterhin bewusst verhalten, könnten die Chancen hierauf steigen.",2020-04,neutral
384,49a86cbf-bfc2-4849-8652-c99bd06e8963,2020-04-01,13:30,0,Alf-C3_JTwEWg,"Das Heldenrezept laut WHO: 800 ml Isopropylalkohol, 110 ml abgekochtes Waser, 40 ml Wasserstoffperoxid, 15 ml Glycerin, gerührt, nicht geschüttelt. Und schon ist der Heldenmix fertig. Materialwert ca. 3 Euro/Liter. Verkauft unsere Dorfapotheke für 18 Euro pro 500 ml. Ach ja: es kommen bei der Herstellung noch mal 70 ct für die Plastikflasche dazu. SPON, könnt Ihr euch nicht solche lächerlichen Überschriften sparen? Ihr hättet selbst das Rezept herausgeben können und unsterblichen Ruhm erlangt.",2020-04,negative
385,319816c2-6790-4f5f-8655-d0ba3c3e62ae,2020-04-08,16:58,0,Stefan-EacrQ_PZR,Wer weiß  wie hoch der Anteil un d die Anzahl  getesteter Schüler ist? Ich kenne kein getestetes Kind aber einige Erwachsene. Symptomfreie Kinder hat doch niemand getestet. ,2020-04,neutral
386,5ac701c5-7311-4be4-abe6-943faab84b94,2020-04-03,19:38,0,Dirk-e-cXFFPWR,"Eigentlich müssten sehr viele Maßnahmen zur Bewältigung der Coronakrise nur ähnlich fortgeschrieben werden, um der Klimakrise zu begegnen! Es besteht aber die ganz große Gefahr, das die Folgen der Coronakrise von den Mächtigen dieses Landes, dieses Kontinentes, dieser Welt missbraucht werden, um den Konsum und das Wirtschaftswachstum neu zu befeuern! Und damit die Klimakrise auf Kosten nachfolgender Generationen erneut rücksichtslos voran zu treiben!? Erschreckend, wie schon nach dem ""Ausstiegsszenario"" gegiert wird, z. B. von Herrn ""weiter so"" Laschet ",2020-04,negative
387,17bcc116-5469-4050-8b77-5cb5946a13a7,2020-04-05,08:46,0,mutenroshi,"Grandiose Idee! Der Staat gibt zurecht riesige Summen zur Bekämpfung von COVID-19 und dessen Folgen aus, von denen keiner weiß, wo sie herkommen sollen, und der werte Herr will die Steuern und damit dem Staat die Einnahmen kürzen.  Wennn es darum geht, dass die Bürger mehr Geld haben sollen, dann gebt Ihnen halt mehr Geld. Das gehr deutlich einfacher. Das immer über den albernen Umweg von Steuersenkungen erreichen zu wollen, wie es der einzige Programmpunkt der FDP vorsieht, hat ein Geschmäckle. Es dient dann nämlich wohl dazu, die Leistungen des Staates zu schmälern und ""der Wirtschaft"" Möglichkeiten zum Besch.... zu liefern. Um den Preis einer verringerten Handlungsfähigkeit des Staates und auf bürokratische, umständliche Weise mittels der allseits beliebten Steuererklärung.",2020-04,negative
388,05ebcba6-fe7a-44b4-a806-c44f9992e26c,2020-04-22,16:56,0,Oliver-1xUq01EWg,"Es wird immer offensichtlicher, wie unfähig unsere Politiker sind. Wenn jetzt noch die Bundesliga ihre Saison zuende spielen darf, werden sämtliche, sinnvolle Regelungen endgültig ad absurdum geführt und die immens wichtige Akzeptanz in der Bevölkerung vollends zerstört.  Ein zweiter Lockdown ist dann das Ergebnis und ausschließlich die Schuld der verantwortlichen Politiker in den Ländern. Wenn in NRW schon wieder die Möbelhäuser öffnen dürfen, weil hier 35000 Arbeitsplätze auf dem Spiel stehen, ist die Gesundheit der Menschen eben nicht mehr oberste Priorität.  Danke für nichts, Herr Laschet! ",2020-04,negative
389,8c6fbb0c-fa30-4c71-8e02-e57b7695bd56,2020-04-17,17:28,0,Gerhard-FxFAW7GWR,"Hat sich sicher rentiert, diese paar Millionen eingespart zu haben.",2020-04,neutral
390,bfd0b7be-75a8-4d16-96eb-31de7f9dea31,2020-04-14,18:05,0,RettetdieFreiheit,"Warum Gottesdienste während der Corona Krise nicht stattfinden dürfen, hat sich mir allerdings bis heute nicht erschlossen.  Denn die wenigen Gottesdienstbesucher verlieren sich doch schon ganz von alleine in den riesigen Kirchenräumen.  Die müssen doch noch nicht mal mit Vorsatz  Abstand halten:)   ",2020-04,negative
391,a803dc38-d93c-42b8-82ef-7c0bfcf416f9,2020-04-28,20:29,0,Dirk-H-xIsGPZR,Wir werden doch nicht am RKI zweifeln? Schließlich kommen seine Aussagen doch gleich nach Jesus - sie sind das Wissen schlechthin und der Polizeistaat setzt es durch. ,2020-04,negative
392,dd62d8d8-1255-4acf-924e-b203f9bfda41,2020-04-29,10:16,0,mhwse,"Wenn keiner mehr Autos braucht, weil keiner mehr wohin fährt, macht es dann Sinn Autos zu subventionieren?  Oder wäre es nicht besser, was herzustellen, das man zukünftig eher braucht - oder das zumindest zu planen und das Geld dafür zu verwenden.  Die Zulieferer können Teilprodukte auch für andere Dinge fertigen - denen ist das egal, die müssen nur wissen was, und rechtzeitig.",2020-04,neutral
393,34bd9fe0-df69-407b-a813-5c5c9ad7314b,2020-04-15,06:04,0,Ulrich-5p1xkVEWg,"Ramelow ist zuzustimmen, daß die Lasten der Corona-Krise nach dem Prinzip der Solidaridarität getragen werden müssen: Das bedeutet, dass stärkere Schultern eine höhere Last tragen müssen. Sie können das ja auch, ohne dass sich ihr Lebensstandard verschlechtert. Steuererleichterungen sind in dieser Zeit das falsche Mittel!",2020-04,negative
394,29353c88-18f7-4677-9b6a-210aed574386,2020-04-04,10:40,0,Argumentumabsurdum,"Wir opfern doch ständig Leben für unseren Lebensstandart: Für die Schokolade, die wir essen, unseren Kaffee, das neue Handy... etc.pp Nur trifft es diesmal nicht die gesichtslose Masse, weit weg, sondern diesmal Tante Ingeborg oder Opa Karl-Heinz.  Was ist also zynischer: Dass wir jetzt Leben gegen Wohlstand aufwiegen... oder dass es uns bisher nicht betroffen  und deshalb  interessiert hat?",2020-04,negative
395,b6aef64d-8236-4a78-a4a4-6464a50f01be,2020-04-23,12:21,0,Thomas-5L97oFPZg,"Wo Donny T. Baby recht hat, hat er recht. Harvard  hat in der Tat genügend Geld.",2020-04,neutral
396,d8cd164a-77f3-49b5-bdd1-155b70ab4d95,2020-04-15,06:27,0,RK,"Immer daran denken, dass die Leopoldina noch vor kurzem die Zentralisierung von Krankenhäusern vorgeschlagen hat. Etwa 2 Drittel wollte man stilllegen. Ökonomisch verständlich. Aber nicht weise. Da steckt Ideologie dahinter. Auch hochkarätige Wissenschaftler sind interessengetrieben. Denn objektiv gibt es nur ökonomische Gründe, ausgerechnet zuerst die Schulen zu öffnen.",2020-04,neutral
397,d74e7df2-c79b-4699-9f99-e3615598137f,2020-04-15,14:19,0,Poseidon1966,Na damit war doch wohl zu rechnen. Deshalb haben wir uns schon 10 Masken aus Stoff selbst genäht ;-),2020-04,neutral
398,05ebcba6-fe7a-44b4-a806-c44f9992e26c,2020-04-22,16:14,0,Sotnik,Na also!  Verbot von Wochendreisen an die Ostsee - kassiert! Aussetzung der Versammlungsfreiheit - kassiert! Einschränkung der freien Berufsausübung - kassiert!  Danke deutsche Justiz - und weiter so!,2020-04,negative
399,d54dadff-e25f-468a-850e-663acf9d775d,2020-05-17,10:03,0,SPON_war_viel_besser,"Aktuell sind für Brasilien nochmals 369 gibt gekommen und es sind jetzt 233.511.  Allerdings sind es in Spanien mit 277.719 Infizierten doch viel mehr, noch vor UK.",2020-05,neutral
400,0c426eb9-b99e-4a7f-803b-4a58dcf4c4fe,2020-05-21,20:12,0,Jens-ZgjbkRsZR,"Der letzte Absatz macht sehr nachdenklich. Hier wird eigentlich ein Resümee aus dem Kapitalismus gezogen, und kein sehr nettes.",2020-05,neutral
401,d2bf58dc-01f4-4ede-8733-8447d62aec98,2020-05-29,07:01,0,Erwin-f36VVh8WR,"Was ist eigentlich aus dieser Spiegel-Meldung vom 25.5. geworden? Fake? Nach einem Corona-Ausbruch im Zusammenhang mit einem Restaurantbesuch in Ostfriesland sind auch Mitarbeiter der Papenburger Meyer-Werft in Quarantäne. Einen entsprechenden Bericht des NDR bestätigte ein Firmensprecher am Montagmorgen. Dem NDR zufolge müssen ""Mitglieder der Werft-Geschäftsführung und fast der gesamte Betriebsrat"" zu Hause bleiben.",2020-05,neutral
402,edc8843c-b139-4b3d-8861-92ab787a2287,2020-05-24,12:23,0,Schlummerpieps,Karl Lauterbach - ausgerechnet! Das ist doch der der seine Speisen nicht salzt weil man davon dement würde? Wenn ich eine einigermaßen objektive Risikoabschätzung haben will würde ich als allerletztes diesen Neurotiker fragen!,2020-05,negative
403,8e4ce56c-7dc8-46be-b6b3-7b43875f9702,2020-05-13,16:58,0,Lutz-7kxLhTEWg,Die Umstände sind seit locker 20 Jahren bekannt. Wie schön das sie Hr. Heil jetzt auffallen. Was wird sich ändern? Nix. Die Lobby wird´s schon hinkriegen,2020-05,negative
404,d5fb4b50-4236-4dd6-b850-7770f56dded0,2020-05-28,13:15,0,Stefan-Suc3kGMWg,"Hat Frau P. für auch nur einen einzigen ihrer behaupteten Kausalzusammenhänge irgendeinen Beleg? Was ich lese: es kann festgestellt werden: Frauen sind als Expertinnen in den Medien nur zu 22% repräsentiert.  Alles Andere was Frau P. sagt sind reine Spekulationen und Mutmassungen ihrerseits.. bar jeder Belege.  So geht Wissenschaft für mich nicht. Aber schön, dass jemand die Anzahl an Corona-Expertinnen gezählt hat in Deutschland. ",2020-05,negative
405,99955f44-5d79-4f58-9ee8-c17d1d1bb401,2020-05-16,19:39,0,Manuela-dy5l_n6Zg,"Wir Krankenpfleger/innen sind fast ungeschützt.  Wir stehen von Angesicht zu Angesicht dem Patienten gegenüber.   Uns trennt keine Spuckschutz, oder sonstiges.   Es werden nur „ harte Verdachtsfälle „ abgestrichen.  Wir befinden uns somit gerade auf peripheren Stationen in Lebensgefahr.  Wann wird das endlich honoriert ??? ",2020-05,negative
406,30df80f3-20e0-45e2-8286-b9bc5f536a52,2020-05-28,14:23,0,Rainald-PLNvvHEWR,"Viele Leute können doch jetzt überdenken, warum sie so viel ins Ausland geflogen sind? Haben sie sich wirklich fpr die Geschichte,  Kunst und Kultur dieser Länder interessiert?  Klar geht der Historiker nach Rom, der Katholik in die Vatikan Stadt. Ist jeder Besucher von Florenz, Siena jnd Montalcino eine Kunst und Weinliebhaber und Kenner? Aber ehrlich wenn man es nur als Starus brauchte - im Sommer sind Ost und Nordsee auch toll. Und das Bier ist besser in Deutschland- Ausnahme Tschechien für Pilsner und Belgien für Klosterbiere. Und dazu mit die billigsten Supermärkte in der EU. Was will man wirklich in Phuket? Man sieht eine Fassade - wie ein schöner ZDF Film. Aber es ist nicht das echte Land, die Probleme der Leute die man dort sieht. Vielleicht Zeit umzudenken. Deutschland ist auch cool.",2020-05,negative
407,3a695da8-3572-4455-8066-58099368ea44,2020-05-15,10:22,0,Marcel-HFC8s2yWR,"Warum schreiben wir nicht alle Corona-Kosten auf einen Deckel und legen das auf alle um? 1%, 2%, 3% des Einkommens für jeden, vom Rentner bis zum Millionär, über 5 Jahre gestreckt. Eine Sonderabgabe für eine Sonderausgabe klingt plausibel. ",2020-05,neutral
408,e9517421-9e18-4e8c-8109-0f4dea2a28d2,2020-05-25,07:12,0,Maria-1otEpo3Wg,"was ist eigentlich mit den Schulen in Schweden? Die sind ja, mit Ausnahme der Jahrgänge ab der 10. Klasse, die ganze Zeit durchgelaufen. Ich habe bisher noch nichts von Infektionsherden gehört, die dort aufgetreten wären. Oder gibt es neue Erkenntnisse?",2020-05,neutral
409,7f41ca7d-dc3c-4aa8-a177-65ff67448082,2020-05-07,03:05,0,HaBe,Wozu um alles in der Welt brauchen wir eine V-Kurve? Wohin sollen wir denn noch wachsen beim Konsum? Ist man in der Wirtschaft denn wirklich dermaßen betriebsblind?,2020-05,negative
410,443b6cb5-a6cd-4891-a94a-62176214ad00,2020-05-06,09:02,0,Wolfgang_1949,"Der Brave ist immer der Blöde Auf dieses Naturgesetz kann auch diesmal wieder verwiesen werden. Die signifikante Reduzierung der Neuinfektionen ist praktisch ausschließlich den Braven zu verdanken, die sich an die Regeln gehalten haben. Die Ignoranten haben sich ungerechter weise einen persönlichen Vorteil auf Kosten der Mehrheit verschafft. Ein anderes Beispiel sind die Impfempfehlungen. Die Impfgegner sind nur deshalb gesund geblieben, weil ein Großteil ihrer Mitmenschen sich dem Impfrisiko ausgesetzt haben. In der Natur gibt es für Spezies, die auf Kosten anderer Arten leben einen festen Begriff, der hier die Netiquette-Prüfung nicht bestehen würde. ",2020-05,neutral
411,4224c1bf-408e-4184-8ef4-34ad98f99c46,2020-05-03,09:57,0,Dieter-QxXmAN9Zg,Der erste sinnvolle Beitrag der Linken. Geht doch!,2020-05,neutral
412,7b44d77e-bc3d-46dc-a3e7-1d62ddad5092,2020-05-21,05:27,0,EinYogi-OaX3__PWR,"Schlechte Zeiten für die Massentierhaltung. Wenn sie die Entwicklung neuer Viren weiter beschleunigt, dürfte es damit in ein bis zwei Generationen vorbei sein. ",2020-05,neutral
413,0d335355-2e8c-4c74-a9ef-c2a1060726aa,2020-05-05,17:00,0,hardee,"Sodom und Gomora ... Was wird jetzt wo und wann und vor allen Dingen wie wieder geöffnet werden. Aus einem geordneten und klugen Einstieg in den Lockdown, nun ein völlig überhastetes Chaos beim voreiligen ""Ausstieg"".  Äusserst unprofessionell und Angst einflössend.",2020-05,negative
414,c6e040cb-127b-4a82-ba92-e36cb7f5036e,2020-05-13,09:25,0,Kommentatorin-YpCXU5MWg,"Die Entwicklung ist bedenklich, denn der ÖPNV, wie auch der Fernverkehr, sind systemrelevant, zumindest in den großen Städten und sog. Metropolregionen. Dass er momentan so wenig ausgelastet ist, liegt ja auch daran, dass momentan immer noch viele im Homeoffice arbeiten (manche eventuell dauerhaft, siehe Twitter) und noch nicht alle Schüler wieder zur Schule gehen. Das bedeutet aber nicht, dass er nicht künftig noch gebraucht wird, auch wenn die Vorstellung, demnächst wieder in überfüllten S-Bahnen zu stehen, für viele sicherlich ein Gräuel ist. Aber bevor Lufthansa oder TUI Staatsgelder bekommen, sollte darüber nachgedacht werden, wie der ÖPNV unterstützt werden kann, dass er die Krise überlebt. Er gehört zur Daseinsvorsorge, nicht jeder kann sich ein Auto leisten und nicht jeder möchte bei jedem Wetter radfahren.",2020-05,neutral
415,00212d07-5546-4edd-9040-22ec848409c9,2020-05-11,21:59,0,Ungefasst,"Die Empörung ist doch ein wenig schal.  Wieviele der Foristen kaufen fair gehandelte Waren, z.B. Kaffee?  Wie halten Sie es mit den T-Shirt´s? Öko-Baumwolle oder doch lieber 1.- €?  Der Anzug oder das Köstum aus nachvollziehbarer Herkunft oder Produktion?  Selbstgeflückte Erdbeeren oder doch - weil ich habe ja keine Zeit dafür - die Dinger aus der Plastikschale beim Discounter?  Ist weniger wirklich mehr, wenn es um den eigenen Verzicht geht?  Oder doch lieber im SUV zum Biohof?",2020-05,neutral
416,d4f60f17-c553-4b6e-a913-626f8fb34e43,2020-05-04,18:05,0,Hoerboert,"Kann mir nicht helfen, aber ich finde den Mann ursympathisch, auch wenn er sorglos wie ein Sechsjähriger durch die Hertha-Hallen latscht und alle Regeln vergisst.  Dass er zwischendurch den Anfang von ""Multipartisme"" sang, eines meiner Lieblingslieder von Alpha Blondy, hat sicher auch zur Herzerwärmung beigetragen. <3  Plädiere also ganz voreingenommen für ""Gnade vor Recht"", zumal er ja nicht der einzige Sünder war.",2020-05,neutral
417,0493acde-b466-4ed1-875c-6b7feb31378a,2020-05-16,18:56,0,Volker-CvdFXY_Wg,"Brauchte oder braucht es den Lockdown wirklich? Furchtbar, ist ja total nervig! Hast Du den ganzen Tag über deinen Lebenspartner und vielleicht auch noch die Kinder um die Nase! Wech mit Lockdown und auch mal an die Wirtschaft denken!  ",2020-05,negative
418,cb004cd1-5437-4bd5-9637-907c728d48a7,2020-05-14,15:53,0,Uwe-4GQ5DI3Zg,"Die Kosten sind erheblich und wer nicht zahlt bekommt nichts. Das bleibt auch so, egal was die Firmen sagen. Alternativ kann ein Staat natürlich die Impfstoffentwicklung mit Milliarden finanzieren und den Impfstoff dann an die Bürger anderer Länder verteilen. ",2020-05,neutral
419,0ee74c6a-2596-4301-b81d-7b1e2bc5eef6,2020-05-27,09:59,0,Klaus-RfLFFIEWR,"Wieviel davon versickert in zwielichtigen Kanälen,  20 30 50%  Die Schieflage vor allem in den südlichen Ländern war ja bereits vor Corona vorhanden.   Deswegen auch die staatskrisen,  das staatsversagen.  Soll jetzt mit Zuschüssen,  also Geschenken dies belohnt werden. Das privatvermögen ist dort weitaus höher als bei uns.   Also bitte",2020-05,negative
420,8c307e80-a6be-42f6-b21a-4688b70d9a4c,2020-05-07,18:58,0,PlusMinus,"Die Kanzlerin hat ja sehr klug eine Lobdrohung ausgesprochen, in etwa: Auf unsere unsere Landräte und Gesundheitsämter können wir uns verlassen. Sie werden bei Überschreitung der Grenzwerte ganz sicher das Richtige tun, denn sonst können wir einpacken.  Sie weiß natürlich, dass auf Ebene der Landkreise die größten Flaschen sitzen, solche, die nichts geregelt bekommen. Es war eine Warnung. Reißt Euch ausnahmsweise zusammen, Ihr seid unter Beobachtung. Bei Versagen steht Ihr am Pranger. ",2020-05,negative
421,29f4ee5e-c7c0-497f-9860-3cef62415bfa,2020-05-26,09:37,0,Hans J. Udo-hN8CjGEZR,"Trump, Bolsonaro, Johnson, ... und der kleine Lindner - das sind doch gerade diejenigen, die das Virus bis zur Schmerzgrenze verharmlost haben, als schon aller Welt die Gefährlichkeit des Virus bekannt war.  China hat in Anbetracht der völligen Neuartigkeit des Virus beim ersten Auftreten selbstverständlich nicht gleich sagen können, worum es sich überhaupt handelt. Sobald die Erkenntnisse aber da waren, hat China in Zusammenarbeit mit der WHO unverzüglich gehandelt.  Ich möchte nicht wissen, wie es abgelaufen wäre, wenn das Virus erstmalig z. B. in den USA aufgetreten wäre. Trump und Gesinnungsgenossen würden wahrscheinlich immer noch von einer harmlosen influenza faseln.   ",2020-05,neutral
422,3f4ea31d-8731-4247-9612-54be077fc78d,2020-05-10,05:24,0,Ein-x7SgdcjWg,"Wie will man sinnvoll ""die Entwicklung in den nächsten Tagen sehr aufmerksam beobachten"", wenn es immer noch Tage dauert, bis Infektionsmeldungen über mehrere Ämter hinweg zum RKI gelangen?",2020-05,neutral
423,be64dc44-0446-454f-affa-26637ef428fc,2020-05-10,20:20,0,Max-A5UsjrjZg,"Und die Behörden stecken da natürlich schön mit drin. Wenn die Prüfer mal kommen (der Termin ist eigentlich immer belannt, ob offiziell angekündigt oder nicht), wird alles schnell schön sauber gemacht und noch fix die Arbeitsschutzkleidung für den Tag ausgestellt. Der Behördler guckt sich das kurz an, macht paar Stempel und gut ist. Niemand will dort den wahren Arbeitsalltag sehen. Und gibt es doch Auffälligkeiten, wird das alles untereinander ausgeklüngelt, weil man will ja nicht den großen Steuerzahler der Kommune verärgern. Alles schon gesehen und nicht nur auf die Fleischindustrie beschränkt.",2020-05,neutral
424,775f272f-ba4f-4bd7-a8b3-140d2f795bd3,2020-05-11,22:44,0,Peter-FZYF0KPZg,"Herrgott, sind das nicht infantile Diskussionen? Es gibt Dinge, die sollten einfach so gemacht werden, wie es die Situation gebietet. Vieles war gut und richtig. Die Schlimmsten und eigentlich Zerstörerischen sind die ""Hinterher- Alles- Besse- Wisser"".  Leider gebiert diese Gesellschaft (zunehmend?) realitätsfremde Menschen, die sich in abstreakten Diskussionen verlieren und die eigentliche Realität aus den Augen verloren haben. Die könnten die wahren Untergangsbeschleuniger werden.",2020-05,negative
425,532f7a6b-3a0d-4a8f-a38d-db91ead7990b,2020-05-09,05:55,0,HansM,"Das Durchschnittsvermögen der US-Amerikaner beträgt 430.000 Dollar. Eine einmalige 10%-Vermögensabgabe würe 43.000 Dollar ergeben, was für ein Jahr angenehmes Leben mehr als ausreichend sein sollte. Die Regierung der USA sollte sich dieser Frage stellen und entsprechende Handlungen einleiten.",2020-05,neutral
426,ff80341b-2a66-405b-b109-ae0fa5882086,2020-05-24,08:18,0,Jürgen-o6NXonMZR,"Mit dem Aufheben der Maskenpflicht schädigt man letztlich vor allem die Risikogruppen. Man schützt sie nicht mehr. Wenn dann zukünftig in Geschäften und im ÖPNV wieder ca. 50% der Menschen ohne Maske unterwegs sind, werden deren Tröpfchen wieder ungehindert verbreitet. Es war doch gerade das Ziel, sich gegenseitig zu schützen. Daher verstehe ich diesen Richtungswechsel in Thüringen nicht. Man kann doch nicht - je nach Infektionslage - mal eine Maske und Abstand anordnen, wieder abschaffen, dann mal wieder anordnen usw.   Solche Regeln müssen eingeübt werden, das braucht Routine und muss über einen längeren Zeitraum gelten.",2020-05,neutral
427,8db38147-fd12-4c99-90ac-bc7c7a1aab17,2020-05-01,22:45,0,Christoph-s9J3h7PZR,Das rätselhaft hohe Sterberisiko der Männer. Das ist ja eine unerwartete Neuigkeit. Allerdings ist schon seit Jahrzehnten die um etliche Jahre höhere Lebenserwartung der Frauen bekannt. Aber das musste ja mal gesagt werden,2020-05,neutral
428,ec5bde8d-47e5-4c09-9a81-fed34366b42d,2020-05-12,10:35,0,Ulrich-f8PpCA9WRz,"Während die Diskussion um Kita-Öffnungen aus Sicht der Eltern sicher nachvollziehbar ist (und man im selben Atemzug auch die Öffnung von Grundschulen gleich mitbehandeln könnte), fehlen mir dabei in den meisten Diskussionen Gedanken an die Erzieher - die fragt dabei eher selten jemand. In einer durchschnittlich großen, weitgehend ausgelasteten Kita ist kein Hygienekonzept auch nur ansatzweise einhaltbar; gegenteilige Behauptungen können eigentlich nur am Schreibtisch entwickelt worden sein. Bei ErzieherInnen wird eine Abfrage nach Risikogruppe gemacht, die Übrigen müssen zum Dienst antreten. Während Eltern teilweise noch mit beeinflussen können, ob sie ihre Kinder - und damit die gesamte Familie und andere Kontaktpersonen - dem erhöhten Infektionsrisiko aussetzen wollen, haben die ErzieherInnen keine Wahl. Das passt leider zum Eindruck des allgemeinen Umgangs mit dem Berufsstand, u.a. was die Bezahlung angeht, aber auch die allgemeine Attraktivität (Arbeitsbedingungen/-schutz, Fortbildungen, Anerkennung, aber auch Qualitätsansprüche). Um es dann auch noch als Frage zu formulieren: ist die Diskussion um Kita-Öffnungen bisher nicht zu einseitig am Bedarf der Eltern orientiert?",2020-05,neutral
429,79e6f40f-d43d-43f4-9c5a-2b70bcb53c06,2020-05-13,14:35,0,Verena Ramona-hE5774EWg,"Ich trage jetzt, unterwegs in Innenräumen, Basecap mit Schirm nach vorn, eine Modebrille und ein gedoppeltes grosses Tuch vor Mund und Nase. Mit so einem Panorama - Gesichtsfenster vor dem Kopf rumlaufen würde ich nicht ertragen... Brille und Tuch kann man wegstecken, wenn man wieder rauskommt, und gut ist es. Generell geh ich sowieso nur zum allernoetigsten unter Leute, das kann und muss für mich mindestens noch zwei Wochen warten...",2020-05,negative
430,ed09efe4-c254-44fc-afab-139e5dab1ef1,2020-05-14,06:05,0,Flieger77,"Ansonsten wollen die Leute aus dem Schanzenviertel doch auch nichts mit dem Staat zu tun haben. Jetzt zeigt sich was man unbedingt braucht und was nicht. Und Bars braucht man nicht unbedingt. Seoul hat gezeigt wohin das führt, wenn man die aufmacht. Auch Ischgel ist ein warnendes Beispiel. Die sollten dies Jahr nicht mehr aufmachen.",2020-05,negative
431,d66adea4-dbfc-43aa-9666-68a44cbb1d2d,2020-05-08,19:42,0,Jakob-uth_A03Wg,"Da sieht man schon nach zwei Tagen wie sehr diese theoretischen Vorgaben der Regierung an der Realität vorbei gehen. Wenn in einem weitläufigen Landkreis mit 100000 Einwohnern in einem Altenheim 50 Menschen Infiziert werden macht man Alles dicht aber wenn in München 700 Menschen quer Beet Infiziert werden ist ok. Dann will ich sehen wie es zwei Wochen später im dem Regionen aussieht. Die haben einfach überhaupt keinen Plan und versuchen sich weiter mit Symbolpolitik durch zu mogeln. Ich hoffe das geht gewaltig in die Hose. Diese Regierung ist untragbar. Nach wie vor sind sehr viele Infizierte und ein Großteil der Todesopfer pflegebedürftige Alte Menschen, die gehen nicht einkaufen, in die Arbeit oder haben kleine Kinder die in Kita und Schule müssen, es kann doch nicht so schwer sein das in den Griff zu bekommen. Da bringt es nichts die ganze Gesellschaft dafür über die Klippe springen zu lassen!",2020-05,negative
432,aad3bae3-764b-40b3-9105-5f9bfd5089ac,2020-05-13,10:33,0,Supergrobi,"Merkwürdig. Boni sollten doch an die Erfüllung bestimmter Vorgaben geknüpft sein. Wenn alle Vorgaben bonusreif erfüllt werden, sollte doch auch das Geld sprudeln. Grundsätzlich habe ich nichts dagegen, wenn Boni in schweren Zeiten entfallen, aber das sollte doch automatisch passieren, eben wegen der schweren Zeiten und der nicht erreichbaren Ziele? Aber vermutlich sind die Bonusvereinbarungen derartig albern formuliert, dass trotz verfehlter Ziele Boni ausgeschüttet werden müssen. Bei einem Konzern, der offensichtlich das Wort ""Garantie"" nicht mal richtig kennt, muss man davon wohl ausgehen.",2020-05,neutral
433,2bc43a49-3a74-41ee-ae70-8ab2b22a0bc0,2020-05-27,20:44,0,Hans-4PiVYcqWg,"Das Geld kommt nicht vom Steuerzahler sondern von der Notenbankpresse, aus dem nichts. Dementsprechend sollte der Steuerzahler für nichts, nicht haften müssen. Wenn er es dennoch zulässt, hat er nichts besseres verdient.",2020-05,negative
434,79134cfa-d6bc-4a0c-a634-71e81855bc06,2020-05-07,07:45,0,Rainer-qISU5RCZg,"Antwort: Nicht durchgängig, sondern nur in Teibereichen. Mit Glück und Vernunft könnte es trotzdem gerade so funktionieren.",2020-05,neutral
435,31ab5f58-eb36-4275-80b4-922148bbcfa8,2020-05-25,09:35,0,Ulrich-5p1xkVEWg,"Es ist eine verkehrte Welt: Herr MP Ramelow, Linken-Politiker, wird gelinde gesagt der groben Fahrlässigkeit geziehen, dabei kündigt MP Kretschmer, CDU, für Sachsen einen ambitionierten Öffnungskurs an. Wenn zwei das gleiche tun, ist das nicht das selbe? Es kommt entscheidend auf die Parteifarbe an!",2020-05,negative
436,cfc40994-a59a-46a1-9b15-98135e1b4990,2020-05-25,09:53,0,Holger-i-UzdpUWg,"Habeck plädiert... Jut hat er nun jemacht, aber ist das die Aufregung in Forum wert weil er sich wieder in Erinnerung ruft. Hat die Corona Krise auch die Grünen kalt erwischt ? ",2020-05,negative
437,7eab9983-c0d4-4c2c-9195-62798f565b78,2020-05-05,15:15,0,Gerdd,Gottseidank!   Söder hat gesprochen. Nun hat das Virus Angst und geht weg. Warum nur hat er das nicht schon früher getan? Feigheit vor dem Feind?,2020-05,negative
438,31ab5f58-eb36-4275-80b4-922148bbcfa8,2020-05-25,10:20,0,Andreas-R-710HEZR,"Die CDU ist sauer, dass er ihnen die Show gestohlen hat. Sie woillen die Kontrolle behalten, über das Verfahren, und über die Leute. Ramelow macht es richtig, nach Datenlage (auch die internationalen Studien und Erfahrungen stärken Ramelow den Rücken), und mit der Übertragung von Eigenverantwortung. Und eben nicht nach Regierungsbulletin und Vorschriften, die vielleicht mal ok waren weil man zu wenig wusste, jetzt aber absurd sind. ",2020-05,negative
439,d9bf5dfc-3c68-4ffa-8090-c57cd3dacbac,2020-05-18,16:08,0,Whatever123,In Zeichen für Gemeinsinn und wenn es denn wirklich den ökologischen Wandel fördert dann macht es Europa Zukunftsfähig.   Die Forenten hier die das ganze nationalistisch betrachten machen hingegen weder Europa noch Deutschland Zukunftsfähig. ,2020-05,negative
440,c40d5456-386e-497c-a65c-8aaf5d3a9f23,2020-05-22,12:37,0,Katja-_e1jOMMZR,"Müßte es nicht umgekehrt sein? Alle, die aus GB nach Europa kommen, müßten in Quarantäne...",2020-05,neutral
